gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_name
ENSMUSG00000098632.1,1.684082,1.3207569480049501,2.147518402359837,0.6150154273665894,0.5385445321829263,NA,Mir7665
ENSMUSG00000105465.1,0.0,NA,NA,NA,NA,NA,Gm44325
ENSMUSG00000080374.1,0.2781385,1.225481331336246,5.315550750172741,0.23054644550170483,0.8176671770241476,NA,Gm22953
ENSMUSG00000104603.1,0.0,NA,NA,NA,NA,NA,Gm47314
ENSMUSG00000076309.2,2.9514387,1.1768573029256744,1.6046920407829761,0.733385143701125,0.4633235576766058,0.5982152263672632,Mir147
ENSMUSG00000098896.1,4.9812093,-0.4871102163259624,1.188601818559817,-0.40981782857792953,0.6819395868086924,0.7939339146901108,Mir3473g
ENSMUSG00000098686.1,1.2359291,-0.04236077975647229,2.250187301080683,-0.018825446102254666,0.9849803543639702,NA,Mir6973b
ENSMUSG00000065563.1,88.78479,-0.1075085999277384,0.3270272732618899,-0.32874505803570514,0.7423483940899229,0.8376054889067714,Mir103-2
ENSMUSG00000088491.1,0.15651318,0.8046935539497843,5.374795370894402,0.14971612841436935,0.880988582971155,NA,Mir1953
ENSMUSG00000093746.1,0.2781385,1.225481331336246,5.315550750172741,0.23054644550170483,0.8176671770241476,NA,Mir5622
ENSMUSG00000076312.1,6.9918184,0.24319602218481368,0.9781611084985544,0.24862573258316484,0.80365030167496,0.8814229115144723,Mir499
ENSMUSG00000077990.1,3.802785,-1.346658165371283,1.3559796789519665,-0.9931256244283188,0.32064873786820747,0.47538039625809825,Gm23134
ENSMUSG00000098765.1,0.43725675,-2.33304194648778,4.566681037857384,-0.5108834900329292,0.6094326425330867,NA,Mir7685
ENSMUSG00000093120.1,8.269146,-0.09832692212566893,0.47874665481167145,-0.2053840400500524,0.8372720886843732,0.9028393239725077,Mir3474
ENSMUSG00000099091.1,0.0,NA,NA,NA,NA,NA,Mir7003
ENSMUSG00000105496.1,54.550648,-0.368496014542105,0.3782487234436518,-0.9742161485364546,0.3299492282179116,0.4835462827331463,Mir7004
ENSMUSG00000065521.1,4070.2356,1.9299737383720201,0.14790088181168767,13.049102309135161,6.430057658370265e-39,1.2612805406803213e-37,Mir296
ENSMUSG00000065410.1,34149.723,2.068130104773795,0.1262971444908641,16.375113729696373,2.8796866380150555e-60,8.159112141042657e-59,Mir298
ENSMUSG00000098735.1,0.0,NA,NA,NA,NA,NA,Mir7005
ENSMUSG00000092827.1,0.0,NA,NA,NA,NA,NA,Mir3091
ENSMUSG00000065454.2,6.838426,0.9374884040249825,1.9440765721676023,0.4822281269403415,0.6296438980587672,0.7555726776705206,Mir124a-3
ENSMUSG00000098824.1,0.0,NA,NA,NA,NA,NA,Mir7006
ENSMUSG00000093073.1,0.43465167,1.9535087690165283,4.2121582627559455,0.4637785779061349,0.6428063928230573,NA,Mir124a-2
ENSMUSG00000099105.1,0.43465167,1.9535087690165283,4.2121582627559455,0.4637785779061349,0.6428063928230573,NA,Mir7007
ENSMUSG00000092990.1,7.265951,-2.5719569039860644,1.097624767865146,-2.343202321307362,0.01911901219205649,0.044934083953681155,Mir466q
ENSMUSG00000076120.1,90.16016,0.4344872513748429,0.195851405898405,2.218453573931589,0.026523921731798576,0.05932982492639155,Mir551b
ENSMUSG00000098315.1,0.15651318,0.8046935539497843,5.374795370894402,0.14971612841436935,0.880988582971155,NA,Mir21b
ENSMUSG00000098890.1,4.1773267,0.31728264177748616,1.2713332056010465,0.24956686443778117,0.8029223261840147,0.8814229115144723,Mir7008
ENSMUSG00000098862.1,0.2781385,1.225481331336246,5.315550750172741,0.23054644550170483,0.8176671770241476,NA,Mir6378
ENSMUSG00000098808.1,1.1787994,-0.4200949599722032,2.5502630791608625,-0.16472612704350137,0.8691595514920101,NA,Mir7009
ENSMUSG00000098944.1,2.1427255,0.15283524606641394,1.78162789284444,0.08578404428907227,0.9316380905304152,NA,Mir8120
ENSMUSG00000065580.2,1927.869,1.0253617359451097,0.1501678650248843,6.828103574457805,8.604445805634023e-12,5.625983795991476e-11,Mir15b
ENSMUSG00000065606.1,206.37842,0.11895481070604932,0.19665825850238802,0.6048808303903741,0.5452581811505101,0.6794657212026005,Mir16-2
ENSMUSG00000093226.1,2.898594,-3.8188530920676795,1.9995492840363553,-1.909856947541107,0.05615163460235334,NA,Gm25749
ENSMUSG00000098712.1,5.215719,-0.22792655938265807,1.1324728900767354,-0.2012644729775509,0.8404917805825329,0.9043265993609532,Mir7010
ENSMUSG00000093230.1,0.31302637,1.5506097264453818,5.03982774753248,0.3076711753104194,0.7583325552132877,NA,Gm24109
ENSMUSG00000092988.1,119.792984,0.037734697106069644,0.13017105395011744,0.2898854696262187,0.7719038581306611,0.8591363585345636,Mir3093
